PB2_Iceland_Atlantic_Spring,HGS19_TeelinBay_Atlantic_Winter,HGS21_Hebrides_Atlantic_Mixed,HGS18_CelticSea_Atlantic_AutumnWinter,HGS20_CapeWrath_Atlantic_Spring,HGS23_Clyde_Atlantic_Spring,HGS22_CapeWrath_Atlantic_Autumn,HGS17_IsleOfMan_IrishSea_Autumn,HGS16_Orkney_NorthSea_Autumn,HGS10_Downs_EnglishChannel_Winter,HGS25_Lindas_Atlantic_Spring,N_NorthSea_Atlantic_Autumn,HGS27_Gloppen_Atlantic_Spring,HGS26_Lusterfjorden_Atlantic_Spring,HGS11_RingkobingFjord_NorthSea_Spring,HGS24_Landvik_Atlantic_Spring,HGS15_NSSH_Atlantic_Spring,HGS6_Schlei_Baltic_Spring,Q_Norway_Atlantic_Atlantic_Spring,O_Hamburgsund_Atlantic_Spring,PB10_Skagerrak_Atlantic_Spring,H_Fehmarn_Baltic_Autumn,HGS8_KattegatNorth_Atlantic_Spring,PB9_Kattegat_Atlantic_Spring,J_Traslovslage_Baltic_Spring,HGS71_Rugen_Baltic_Spring,TysklandS18_Germany_Baltic,HGS12_BornholmBasin_Baltic_Autumn,PB12_Karlskrona_Baltic_Spring,PN3_CentralBaltic_Baltic_Spring,G_Gamleby_Baltic_Spring,PB11_Kalmar_Baltic_Spring,PB5_Galve_Baltic_Spring,PB4_Hudiksvall_Baltic_Spring,PB1_HastKar_Baltic_Spring,B_Vaxholm_Baltic_Spring,A_Kalix_Baltic_Spring,HGS2_Riga_Baltic_Spring
0.0286334381618497,0.0268514414142646,0.0274145604644282,0.029861515627811,0.0283818565551058,0.0290519210720438,0.0276295773222761,0.0257125062299439,0.027844273841664,0.0268474677468207,0,0.0277127326845655,0.0222935925158089,0.0240713157100975,0.0303739005150366,0.027105177742922,0.025181250457027,0.0292668059904776,0.0236604380698437,0.0244520654171231,0.0251972931922,0.0256977430890137,0.0328693459476153,0.0259568736663174,0.0314213653868207,0.0411381012419652,0.0299374458896258,0.0285485259288779,0.0297555490299962,0.0301591051186813,0.0298172257011851,0.0280411792581849,0.0316674200656411,0.0277056736028188,0.0315131231278155,0.0295675408384257,0.0304141435083715,0.0253542847810613
0.0267373678289148,0.0253562345745278,0.0258401446339122,0.0283323421377776,0.0273209210192972,0.028148669616449,0.0260921463055535,0.0239891398411766,0.0261861520045563,0.0249303360319693,0.0277127326845655,0,0.0290404468400641,0.0306860282198196,0.0305049162811644,0.0287547866638219,0.0245582037636545,0.0291706212381766,0.021268424270436,0.0236466707035683,0.024474677101337,0.0231505986557053,0.0338081859626854,0.0254057502706911,0.0295413276935767,0.041117613240571,0.0294626165979222,0.0283178812197562,0.0286457134971328,0.0286428524040729,0.0279326919114514,0.0268012835915608,0.0303034403766572,0.0264524984238251,0.030172045637725,0.0277864633068608,0.0286073368352051,0.0251966375963069
0.0299626371811802,0.0281991572454029,0.0287760831830616,0.0312876975590351,0.029616643773769,0.0301709398871556,0.0290039404546719,0.0270460897588217,0.0291850812411711,0.0282848372476104,0.0222935925158089,0.0290404468400641,0,0.0180746615192631,0.0317107551502656,0.0280796305553678,0.0264511890842201,0.0304402757823713,0.024987873697106,0.0256428118288384,0.0265570566767843,0.0270387668800596,0.0335817330316303,0.0272572394864394,0.0327242005268597,0.0419738738176285,0.0312928871123602,0.029839618209688,0.0311113473055776,0.031508137916269,0.0309793327380224,0.0292818052615142,0.0330242684227701,0.0289268468643509,0.0327097513005347,0.0307446885148395,0.0315251595703039,0.0264653040603631
0.0317168785352413,0.029854691980659,0.0305241024018324,0.0330074009155322,0.0312579914282671,0.0319961323452587,0.030589418499718,0.0286737701700098,0.0308175969425143,0.0299220219756771,0.0240713157100975,0.0306860282198196,0.0180746615192631,0,0.0334518604340691,0.0298705779668245,0.0280759195101932,0.0322564322807117,0.0266520902113388,0.0272927021489218,0.0281264153236997,0.0287117236396821,0.03556405418724,0.0288309735814314,0.0345137923938736,0.0441650748143972,0.0330111008652921,0.0314339843328067,0.0327132207673169,0.0331664105471175,0.0328049364231257,0.030991557283863,0.0346576146979851,0.0306167191768677,0.0344638713691193,0.0325223579422296,0.0332597649332092,0.0281832748503252
0.0318077965383629,0.0297947695515325,0.0303150094493842,0.0327321316564287,0.031391784205259,0.0321060345484246,0.0304496363706023,0.0285210406975297,0.0306494217475973,0.0294220907179443,0.0303739005150366,0.0305049162811644,0.0317107551502656,0.0334518604340691,0,0.027856859386014,0.0282947968447665,0.0261444504693415,0.0267089799198748,0.0263709759467079,0.0266320425010438,0.0272213106958448,0.0346363368171275,0.0254507374847605,0.0295852081821524,0.0391385342693285,0.0272277868003127,0.0300047980797412,0.0305830233896432,0.0307101245140312,0.0305638007991514,0.0282055678458704,0.0324451215804807,0.0284831615163761,0.0323928726479476,0.0303099661049331,0.0311823808592996,0.0258499788048873
0.0301569606615841,0.0279706778381577,0.0285469564811439,0.0309740222301711,0.0295420388245246,0.0303818788759236,0.0286245091507957,0.0267305469818803,0.0288930064152008,0.0277987620584403,0.027105177742922,0.0287547866638219,0.0280796305553678,0.0298705779668245,0.027856859386014,0,0.0266829374958832,0.0262320851824742,0.0252253348726687,0.0249516912843703,0.0253041575230243,0.0261023072075825,0.0327410465851947,0.0246679112078733,0.0292059328935446,0.0385114959895519,0.0270521320844377,0.0287602555008701,0.0296217757350005,0.0298902951807424,0.0294597608158808,0.0273341591076749,0.0315344239179037,0.0275667420921486,0.0312406729524871,0.0291935271939196,0.0302188990491541,0.0248848540626968
0.0245366531500443,0.0236301871548447,0.0242587663824191,0.0267725363253515,0.0248031300984288,0.0258718950588624,0.0243306978389396,0.0226460275744235,0.0243552232526582,0.0236846864994032,0.025181250457027,0.0245582037636545,0.0264511890842201,0.0280759195101932,0.0282947968447665,0.0266829374958832,0,0.0272106359054671,0.0195885857273463,0.0231757317771873,0.0233546312992665,0.0226519976058467,0.032218259022055,0.0243784195952977,0.0291257440003932,0.0392122841496453,0.0277309788998504,0.0255651984514275,0.0271730869749369,0.0275048046660158,0.0275205276183416,0.0255625506096666,0.0289777400147764,0.0249885180878525,0.0288933748763444,0.0271157352521641,0.0277091790991327,0.0230843364777663
0.0304708133638733,0.0288600366685364,0.0294289629350203,0.0318692539699442,0.0303372459215449,0.0310362032127333,0.0294428853726956,0.0275615311989151,0.0296538413381898,0.0285575518553503,0.0292668059904776,0.0291706212381766,0.0304402757823713,0.0322564322807117,0.0261444504693415,0.0262320851824742,0.0272106359054671,0,0.0253707083923283,0.0249096300015082,0.0250011322210764,0.0257721936861834,0.0323377511911521,0.023705720351462,0.0269899886576013,0.0354494538623724,0.024042645647106,0.0288254806004673,0.0290457742658463,0.0291427760227552,0.0288002259980902,0.0264143351748698,0.0308114916479587,0.0268923417404158,0.0307469626382443,0.0286608219839765,0.0295555196206705,0.0237925144945318
0.0217199940795288,0.0221298027493515,0.0227712367227065,0.0254239490737404,0.0233728234021977,0.0242652709964435,0.0229623011303773,0.0211769833085102,0.0230377689326242,0.0221828959953824,0.0236604380698437,0.021268424270436,0.024987873697106,0.0266520902113388,0.0267089799198748,0.0252253348726687,0.0195885857273463,0.0253707083923283,0,0.0198973837995497,0.0204186828260611,0.0194242394184247,0.0302510024233289,0.0215880747086701,0.0260019114920123,0.0370331323906707,0.0254457059409891,0.0241752899496749,0.0244317038365134,0.0246183178089798,0.0243182205136869,0.0229247378902888,0.025989862816036,0.022166540962094,0.0261947310240272,0.0241360853180199,0.0247034866441921,0.0212997372387573
0.0253905190856069,0.0249264467695732,0.0255552662696639,0.0279215835925841,0.0264182745466398,0.027161385462753,0.025750469007777,0.0237642935421697,0.0258572054377457,0.0246450476645748,0.0244520654171231,0.0236466707035683,0.0256428118288384,0.0272927021489218,0.0263709759467079,0.0249516912843703,0.0231757317771873,0.0249096300015082,0.0198973837995497,0,0.0210002734727782,0.0212007068470727,0.0303709109969823,0.0212264961631148,0.0258210228339583,0.0370479168923625,0.0252228007787533,0.0260318501678101,0.0256340454556778,0.0256879452423006,0.0252553932427809,0.0236619594083989,0.0273667608411213,0.0236232479033785,0.0275474442232888,0.0250522257736231,0.0259578867181518,0.0224945432613145
